51362249391,cad,222,104
51362255915,fce,62,52
51362260462,gba,155,132
51362275695,bcc,146,184
51362310537,cbe,104,160
51362332218,ecc,102,76
51362339581,gfb,149,500
51362350237,fac,233,30
51362353557,eee,125,5
51362356853,aef,172,122
51362361715,ffb,31,7
51362399394,bge,15,107
51362412502,cab,58,161
51362427133,ccc,79,188
51362430114,bgg,161,143
51362456960,ege,299,161
51362463421,ddd,170,181
51362484829,cag,123,38
51362492518,efb,249,154
51362525827,bcf,254,536
51362542959,efg,281,181
51362559964,dee,76,26
51362571724,ddb,80,183
51362596075,ccc,29,184
51362608260,ffc,235,51
51362621282,dfa,230,51
51362636664,dcg,249,76
51362647617,eec,135,87
51362659534,daa,226,66
51362675480,bgc,211,177
51362677234,cfg,266,56
51362680043,efd,244,41
51362681931,bgc,276,150
51362683717,baa,267,47
51362699736,ffd,149,360
51362713847,ebf,215,7
51362716756,fae,296,324
51362740872,fgb,23,5
51362747775,cbe,90,132
51362747811,eef,162,112
51362748281,edb,57,177
51362753729,fff,237,133
51362755215,efc,76,76
51362770585,ecg,119,70
51362772467,caa,118,168
51362787606,gee,298,217
51362796834,bee,38,37
51362831582,bad,110,45
51362834401,dea,233,5
51362842832,fcd,129,253
51362847031,ffe,142,44
51362882618,dab,147,250
51362900171,bgb,261,68
51362902056,dcb,187,77
51362921524,gfd,30,107
51362940519,ead,13,245
51362945242,gbc,227,243
51362954458,egc,118,126
51362963664,cba,180,306
51362964412,baa,282,51
51362971699,ceb,208,126
51362978891,dge,221,186
51362979171,ceg,176,64
51362985283,cag,126,32
51363006271,cae,192,5
51363008371,gdc,104,9
51363013069,fda,242,68
51363036846,fdc,204,155
51363038044,cdg,40,106
51363076036,ceg,260,71
51363086971,eeg,278,5
51363102133,cfe,180,106
51363102224,fga,188,276
51363109582,bga,136,50
51363129280,cee,168,173
51363166468,acc,43,89
51363177551,dab,81,212
51363182186,ecf,14,280
51363190271,dag,113,31
51363204648,ggb,72,98
51363205109,ffa,246,5
51363214002,bgd,261,87
51363280502,gac,219,311
51363296222,dae,120,34
51363302873,bcg,91,116
51363340716,cdc,270,51
51363343832,aab,298,245
51363368337,agf,248,123
51363370814,deg,136,108
51363379954,afb,192,26
51363386057,fea,144,96
51363396548,fcf,75,85
51363396948,gde,27,85
51363419220,bdf,11,66
51363427725,gfg,226,57
51363429087,fgf,105,81
51363460860,eca,165,217
51363490005,gce,169,62
51363491396,fba,233,174
51363505516,gbb,145,197
51363530817,fee,182,270
51363531038,dfb,237,128
51363597826,dgg,282,70
51363635426,bfe,205,245
51363647819,fgg,230,161
51363652127,cdg,33,111
51363657552,gcf,27,18
51363701800,bgd,231,100
51363723870,cff,102,55
51363724729,aaf,229,235
51363725536,gdb,65,45
51363728493,bgf,234,57
51363732422,cda,226,158
51363762521,gfg,111,62
51363775493,ccb,181,134
51363778640,cde,166,103
51363819264,fdf,135,263
51363834986,eae,136,216
51363846427,aee,55,98
51363863114,eeb,244,30
51363865353,edf,100,371
51363868260,ega,100,27
51363868454,aba,261,55
51363872637,fdd,2,170
51363873986,dgb,172,17
51363903313,ece,217,157
51363907580,bef,166,106
51363911943,bdc,33,57
51363913635,fag,94,29
51363926425,ccd,144,103
51363930530,feg,167,166
51363962146,cea,39,84
51363964246,gea,205,35
51363989392,dfc,23,382
51363994426,dbe,279,147
51364029585,eeb,40,25
51364030547,fea,74,102
51364031709,bgd,112,92
51364038487,ceg,29,78
51364039986,dgc,206,85
51364059348,bde,5,8
51364083833,fbf,110,232
51364120555,ceg,287,90
51364122455,eda,168,221
51364127401,edg,35,303
51364127698,gae,61,196
51364132414,ffb,268,6
51364139442,aea,140,85
51364159290,bcd,155,52
51364202223,bce,178,345
51364207623,geb,53,107
51364209746,gcd,191,74
51364215263,gcd,139,61
51364215849,bge,211,94
51364246409,ebf,115,5
51364262584,dga,94,43
51364296522,gec,295,282
51364303976,gcc,155,136
51364312426,bfa,133,291
51364320739,bdb,215,145
51364331251,ebg,111,425
51364346105,fae,118,340
51364350791,cdf,261,175
51364353932,dbf,116,99
51364355304,adg,229,46
51364368325,egb,292,238
51364382748,dgd,104,171
51364384477,ged,5,11
51364387679,cgg,161,172
51364389234,bae,278,284
51364399819,ged,187,10
51364423268,bec,259,335
51364425112,fbe,230,112
51364440823,bcc,258,180
51364442724,dbg,251,146
51364448902,dac,289,112
51364454804,aac,277,144
51364484483,gag,72,187
51364519956,bfe,132,225
51364557006,gbe,216,38
51364564659,geg,194,30
51364588011,abb,15,225
51364601214,afe,230,143
51364615302,gcb,255,80
51364638022,bcd,147,55
51364680739,cdg,291,116
51364700569,eaf,13,125
51364702132,dad,60,232
51364704131,daf,145,184
51364712355,cac,21,117
51364713612,gff,86,22
51364715926,gfe,119,236
51364732116,ggc,51,30
51364756791,dba,98,29
51364773500,cfb,123,19
51364788716,dba,179,30
51364794356,agc,88,70
51364806327,afg,140,52
51364814795,dgc,8,86
51364817824,agf,141,132
51364837916,feb,138,142
51364854081,ggd,82,39
51364855088,eaa,23,185
51364888159,bef,120,115
51364917291,ebc,49,387
51364958189,gde,261,95
51364969231,cca,259,68
51364976493,fcd,17,273
51364983388,cda,206,162
51365017964,aeg,185,34
51365026615,dff,242,108
51365035504,fbb,178,26
51365039174,abc,115,67
51365053974,ggf,3,274
51365069946,eag,205,238
51365097791,bdd,216,172
51365153420,ddg,226,149
51365154265,ddc,105,222
51365163347,bcb,170,91
51365208003,ace,257,277
51365216307,fee,179,237
51365237341,cfa,185,262
51365239599,abe,60,54
51365244069,gca,11,153
51365269159,bcg,76,97
51365315174,fgd,74,180
51365319470,gge,253,294
51365357316,beb,235,80
51365362197,abd,20,105
51365372409,abf,145,67
51365376786,eee,197,5
51365387890,ede,86,36
51365406857,eba,211,75
51365414994,aef,70,129
51365425178,cfd,267,41
51365463809,afc,76,146
51365468337,fbg,275,279
51365469920,eff,240,63
51365475775,faa,115,40
51365482668,efd,265,35
51365489137,gbf,292,15
51365491401,dgg,214,80
51365494655,gaf,22,15
51365501144,cbb,288,114
51365539176,faf,277,252
51365584215,aaa,279,204
51365698515,bbf,108,271
51365706951,ffd,220,403
51365716287,ggg,183,35
51365716573,aeb,133,85
51365736961,gea,168,30
51365737351,fge,202,108
51365737840,ced,125,94
51365786263,egb,287,266
51365818773,gdd,17,120
51365851122,dbb,129,161
51365866343,eaa,106,155
51365875330,caf,253,197
51365886594,dbc,241,125
51365911365,dcf,148,148
51365912171,cfc,189,118
51365919767,agb,133,119
51365935387,aaa,18,185
51365937269,abf,246,67
51365947344,fed,73,63
51365950467,faa,139,46
51365971197,dce,88,144
51365980756,dfe,100,129
51366000118,cce,19,238
51366007267,eac,95,215
51366024485,beg,178,28
51366035004,eea,96,118
51366035765,bbf,78,222
51366039817,edc,221,234
51366075772,aee,271,105
51366078491,gee,26,234
51366128483,eab,213,155
51366132909,agg,71,46
51366145142,cgc,147,25
51366164258,cff,68,64
51366188000,dca,264,192
51366209412,afd,133,77
51366238192,ece,294,141
51366253667,egf,263,257
51366259889,ded,253,146
51366267484,deb,256,59
51366287250,cgf,249,120
51366293509,dgc,255,99
51366299754,acf,256,24
51366330064,age,43,38
51366373021,dda,298,6
51366397820,aef,182,105
51366406048,aeg,50,39
51366418601,ega,289,29
51366432679,bdd,236,182
51366457027,dbd,58,235
51366462477,bba,297,23
51366515922,ege,276,191
51366532753,fge,177,123
51366542532,cdf,286,201
51366552090,dcd,224,129
51366560799,gef,206,156
51366568499,efc,190,63
51366598954,gbg,290,103
51366604348,ccg,141,271
51366605619,dde,172,52
51366612530,acc,211,96
51366612974,gba,272,129
51366648199,eed,212,5
51366653986,afc,25,124
51366703990,ece,39,160
51366712153,fdd,18,197
51366731764,fge,54,123
51366771050,ffc,80,56
51366774210,bdg,226,99
51366786756,cdd,161,244
51366800799,abd,35,99
51366801461,ccb,43,124
51366806650,bbe,250,277
51366833470,acb,240,183
51366834738,def,217,54
51366848415,fed,115,68
51366856094,fcg,151,198
51366860021,edd,206,139
51366867175,aag,176,20
51366872263,ada,40,65
51366874150,caa,84,199
51366875426,aff,68,100
51366879629,bbb,286,109
51366906497,gfc,76,44
51366918227,bbg,233,110
51366920879,ddc,108,204
51366930518,efb,211,140
51366958260,bag,37,80
51366960607,dfg,115,203
51366970385,bfg,46,153
51366984362,abg,265,39
51367054245,bca,298,159
51367072416,fee,50,282
51367080822,cfg,184,61
51367120336,gba,198,105
51367136177,gbd,293,271
51367147907,bab,104,66
51367152065,adc,268,173
51367153304,adf,251,8
51367155265,cba,52,247
51367169436,fca,124,172
51367172244,gga,92,362
51367201181,ecg,164,59
51367204904,cef,247,135
51367210994,dge,182,159
51367213397,gdg,47,428
51367218207,eec,19,100
51367226185,fbd,94,138
51367226242,ccf,136,5
51367239061,ffg,95,142
51367241727,gdf,199,55
51367266506,gdd,276,106
51367275327,bfe,70,213
51367287066,cbd,229,147
51367290105,dgg,226,83
51367323168,cgb,165,77
51367342205,egg,110,194
51367364569,eac,140,210
51367391393,aab,274,284
51367391432,fbb,237,29
51367400948,fgc,33,306
51367406848,daa,65,70
51367413857,cga,20,93
51367443031,cbc,279,175
51367488158,egb,51,284
51367501129,dfd,272,103
51367506362,aaa,29,199
51367507911,bed,226,178
51367509576,ged,288,9
51367510029,fcc,57,178
51367515745,cea,280,70
51367534204,gae,135,213
51367539602,fdb,19,147
51367600290,afd,273,61
51367617254,ecd,174,89
51367631997,bea,257,67
51367637148,efa,218,5
51367644714,abb,77,218
51367658276,eeg,181,5
51367659422,aed,103,160
51367665000,bcb,220,73
51367667349,dfc,261,309
51367686049,ffg,169,133
51367749882,cbg,10,127
51367754175,aad,155,277
51367770007,ddf,217,61
51367795558,bea,263,71
51367811840,cbf,195,70
51367876973,dbe,28,117
51367890053,baf,40,197
51367894836,ffg,214,129
51367903356,ccc,143,209
51367905044,aaf,89,227
51367919742,cce,162,235
51367942944,fgd,241,196
51368015347,ace,264,238
51368034597,edf,132,359
51368035317,cge,30,143
51368041779,gdb,56,41
51368057220,ebf,1,5
51368070813,ege,143,200
51368080138,dcc,268,28
51368084247,bad,148,41
51368090942,abf,15,59
51368162251,aea,43,98
51368173059,egb,169,315
51368181445,fef,92,117
51368192979,ega,98,28
51368201049,ggb,162,113
51368227004,gag,144,192
51368235143,cdc,288,45
51368239226,dea,87,5
51368243552,ffb,107,5
51368256274,fed,5,70
51368299796,acg,210,10
51368330916,age,237,38
51368358236,bfb,26,55
51368361146,eda,22,232
51368400100,bff,193,150
51368404029,aga,257,246
51368415599,add,59,380
51368416456,eba,98,78
51368420837,dec,112,12
51368471931,eba,233,63
51368498710,acg,100,8
51368530941,ddb,268,148
51368563837,gef,185,176
51368576865,aae,16,249
51368597430,cgf,93,105
51368624697,fgf,96,86
51368628680,efe,211,5
51368650420,cgd,288,128
51368670044,gfa,84,208
51368676442,dba,45,34
51368708645,gaa,211,120
51368715208,faf,224,297
51368727475,cae,215,5
51368732334,dac,294,128
51368748484,ddd,233,186
51368768590,adb,277,201
51368779086,gab,12,426
51368785516,ceb,110,115
51368794443,gbc,118,223
51368799672,gcg,252,177
51368801310,afb,233,29
51368806152,fad,121,5
51368814517,cgc,41,27
51368824123,gfc,82,45
51368851048,efc,92,66
51368853619,fde,234,22
51368866656,fae,89,384
51368896204,ggc,21,29
51368896265,agc,244,78
51368927597,caf,52,157
51368933163,fab,292,504
51368934205,bca,71,152
51368942364,fcc,132,178
51368949692,bga,276,48
51368968550,agd,161,170
51368972385,acg,231,8
51368979330,afa,299,123
51368995528,bgb,65,55
51369040720,ced,252,83
51369047073,fba,193,144
51369050763,fcb,219,20
51369070224,dde,196,42
51369097004,gge,277,329
51369113851,ddf,281,60
51369139304,gda,221,229
51369145501,afe,293,130
51369215252,gdd,81,93
51369225488,aea,45,89
51369245035,cbg,113,121
51369275491,gac,283,298
51369280644,cgc,47,22
51369289719,egd,98,238
51369290947,ffe,37,44
51369296097,efg,244,184
51369311033,ade,97,185
51369342118,gbb,132,206
51369360903,dfg,57,176
51369366996,gec,57,248
51369383733,ada,119,61
51369407553,dab,285,195
51369423928,edg,205,248
51369491081,cec,68,73
51369501638,feg,136,164
51369503027,cfe,36,116
51369506909,daf,206,150
51369528462,cgg,204,168
51369529472,dec,278,12
51369530404,geb,186,99
51369534771,beg,272,26
51369539003,bcg,72,86
51369548276,ebb,100,264
51369560340,cce,74,218
51369579511,ecf,231,268
51369604071,ecf,125,241
51369614915,eca,223,210
51369639010,fdc,125,168
51369647332,ccd,257,114
51369657796,aec,292,94
51369658697,bga,45,48
51369659858,ebe,130,333
51369663944,ddd,21,158
51369675548,ccb,38,136
51369677431,bda,263,30
51369732369,gce,1,60
51369745814,bgg,24,127
51369748262,cga,231,85
51369757336,ade,249,212
51369790647,ecb,207,30
51369794682,geg,10,35
51369808002,gdf,27,63
51369815232,fgg,69,149
51369819930,gfg,239,58
51369826591,efd,169,31
51369889192,ggc,78,30
51369913964,fgb,22,5
51369923622,ddd,78,140
51369928648,gad,115,357
51369929089,eaa,187,162
51369936299,dcd,99,110
51369939773,dgd,47,136
51369948905,bcg,141,86
51369959012,fgb,13,5
51369961105,bdd,298,198
51369967819,afa,140,132
51369986055,dcg,106,61
51369986182,fcd,34,226
51370014816,adf,58,9
51370058248,gbg,222,100
51370074470,cgd,69,117
51370078869,fac,23,33
51370087812,bba,222,26
51370095790,daf,278,175
51370104431,baf,78,169
51370112301,ebd,123,51
51370129578,ecc,13,66
51370135103,bcd,28,53
51370143644,fbf,131,201
51370187054,cba,187,205
51370210571,gbg,25,115
51370215618,bbd,223,175
51370249997,dfb,73,104
51370258559,cbe,201,110
51370272127,bge,199,104
51370278682,eae,154,211
51370286424,cbb,41,128
51370303822,fec,261,96
51370347447,ecg,272,59
51370370072,ccc,63,234
51370378185,cca,58,70
51370381934,dcb,3,74
51370400882,aea,141,97
51370407442,fcc,263,154
51370408514,baf,71,167
51370416435,cfg,156,71
51370427565,dad,264,192
51370454363,dbf,80,99
51370461601,gfe,297,195
51370464567,adc,267,155
51370468845,cdc,89,40
51370469914,fde,53,22
51370471382,fbc,34,183
51370476303,cbc,151,162
51370491752,ecb,181,34
51370494199,agf,111,155
51370498891,fge,269,138
51370531063,ecd,131,76
51370533819,cee,278,192
51370552325,fdf,134,210
51370555648,cdb,175,39
51370579198,ffc,153,48
51370617094,dbf,168,107
51370624921,fag,265,31
51370669570,bag,160,91
51370728002,aad,1,260
51370731362,gbe,111,40
51370741622,bgf,143,58
51370750165,dgf,79,208
51370765442,gcd,252,59
51370792033,ecd,192,83
51370794415,agd,235,193
51370821613,cfc,90,110
51370863258,fgc,43,293
51370877395,efb,20,137
51370880848,bcf,21,450
51370889995,ead,135,264
51370901880,acd,6,152
51370919269,ffa,9,5
51370951849,bcb,243,85
51370957123,fce,148,49
51370960663,acd,145,121
51370968985,cfc,66,90
51370977648,efe,57,5
51370985416,acg,216,8
51370990654,bdf,90,70
51370993842,dba,259,27
51371002502,dde,71,42
51371016282,gcc,32,144
51371068280,abc,153,62
51371073215,bac,280,96
51371095576,cgf,258,117
51371116139,bee,174,31
51371117337,ffd,232,322
51371125204,cad,155,101
51371125798,ebg,270,433
51371132025,aef,238,121
51371138373,bfd,78,63
51371164694,ggd,133,38
51371167406,egd,265,238
51371177642,egf,56,226
51371200114,fdb,24,141
51371226588,cgb,83,73
51371251460,gca,107,166
51371283865,adg,203,49
51371286189,fdg,138,172
51371299846,bfc,77,17
51371317187,baa,227,49
51371322630,aeg,128,35
51371340275,bgd,122,109
51371345580,cdf,169,217
51371352537,cce,100,231
51371370678,fff,38,136
51371371503,ede,111,33
51371389658,gfb,153,540
51371390728,fda,36,72
51371395259,aba,228,58
51371401963,gfd,149,117
51371414696,eef,136,98
51371449346,cdb,193,40
51371454858,cfa,164,309
51371459200,bea,106,70
51371461162,fbe,33,131
51371480381,feb,109,160
51371485721,eba,148,53
51371485920,dga,280,42
51371486626,faf,244,314
51371487687,cda,49,166
51371511795,cde,39,104
51371545424,bag,155,99
51371550031,caa,246,163
51371579190,gbg,180,93
51371583862,bfa,203,308
51371601231,ccb,154,141
51371636955,bbb,204,90
51371643964,aca,149,109
51371655670,aab,38,312
51371663056,aac,258,171
51371673336,eee,53,5
51371677313,eaf,172,103
51371680465,egc,19,120
51371680711,eeb,143,23
51371695928,deg,56,105
51371702833,cag,196,30
51371726550,eed,289,5
51371727490,bgd,150,122
51371768149,bbc,201,65
51371791334,fec,182,113
51371793946,eda,15,222
51371825152,cgf,145,115
51371833757,ceb,196,116
51371841587,aee,121,101
51371865972,edf,97,341
51371878632,ccc,4,255
51371884368,bge,167,86
51371894074,fcg,39,196
51371899686,dbb,8,157
51371929308,aee,68,120
51371929803,daa,240,63
51371946227,ddc,138,220
51371954170,eag,254,216
51371957379,eda,236,257
51371979222,abe,206,44
51371996869,cbc,269,165
51372011388,fga,181,237
51372035049,abd,136,85
51372039555,dff,151,104
51372042550,bec,68,361
51372067849,ccf,79,5
51372073857,ddf,127,69
51372100443,gab,230,468
51372107176,gff,75,21
51372115882,bcf,2,364
51372186009,baf,214,188
51372246921,bae,130,323
51372247507,dee,25,22
51372250868,fee,263,245
51372282163,ceg,260,98
51372296175,cbf,251,69
51372312240,cab,153,175
51372333810,gcf,238,15
51372339847,fcf,19,80
51372344310,gge,239,286
51372362238,cdf,286,193
51372384963,gbb,109,230
51372403154,bdc,130,55
51372414400,bef,38,136
51372463094,bcf,240,378
51372469003,bbf,85,237
51372481502,dca,79,197
51372492653,edb,273,175
51372516716,eec,263,100
51372557632,ddg,68,166
51372569071,deb,231,47
51372570379,dfa,162,58
51372578443,ebb,15,282
51372602056,ged,74,7
51372620374,bcd,31,47
51372627970,ege,83,182
51372653887,fcf,28,80
51372654026,bgc,29,139
51372654534,dge,150,189
51372662792,afd,18,52
51372704390,dag,173,36
51372752052,dae,275,39
51372781189,afg,179,47
51372783451,bga,127,55
51372809868,afc,119,131
51372811784,bfa,238,267
51372894807,eab,161,136
51372921178,adg,93,41
51372932755,dcg,107,57
51372963465,gdc,165,7
51372964496,caa,134,176
51372973207,eaf,105,112
51372976350,dfa,102,48
51373005410,ggf,229,257
51373013858,cef,162,145
51373054198,ceg,102,110
51373077929,ffc,30,54
51373090236,cad,32,104
51373092125,gcb,263,93
51373097403,ddb,222,176
51373099186,fgg,174,169
51373103610,bde,261,8
51373109233,gda,165,183
51373113030,ebf,253,5
51373150537,fec,20,90
51373202632,aed,67,164
51373236249,fea,136,107
51373265663,beg,266,24
51373266136,bff,143,165
51373310454,gde,34,101
51373321901,ecg,248,59
51373337962,dgg,50,77
51373337991,agd,291,162
51373350961,gea,110,30
51373353639,acb,3,166
51373361013,bdc,127,60
51373370572,cbb,262,129
51373371489,eeg,96,5
51373394563,afb,270,33
51373404003,dbc,136,120
51373466814,dcf,147,136
51373469003,fce,143,54
51373481590,aac,129,198
51373505695,bbe,26,301
51373510437,gdg,58,350
51373516234,dbb,71,146
51373525662,ccc,94,206
51373549466,cfe,72,102
51373556158,cff,139,68
51373562875,gef,98,204
51373578562,fbe,184,112
51373613043,dcc,92,31
51373625564,gaa,188,135
51373631419,agb,84,140
51373645085,ebg,175,433
51373657068,dbg,201,146
51373703872,gff,119,18
51373714889,fce,233,55
51373732176,cdd,149,195
51373768495,gbd,197,249
51373801909,bdb,159,145
51373807816,egb,149,277
51373818635,acd,47,141
51373869441,dgb,225,20
51373872685,aec,114,107
51373883818,abg,113,39
51373901017,afe,231,141
51373902748,gca,97,156
51373913003,egf,175,212
51373937618,dfe,10,113
51373945305,afe,276,166
51373961301,dcg,240,50
51373965649,ggg,299,29
51373968132,bce,57,389
51373983096,bfg,271,168
51373994237,gee,92,203
51374023483,feb,31,180
51374039541,acc,83,98
51374069258,deb,60,42
51374081820,gaa,139,109
51374099767,fgd,82,233
51374122592,cfd,26,40
51374134288,dfe,267,128
51374134602,dae,36,41
51374146529,gbf,158,14
51374175714,cbe,227,114
51374196457,gfd,123,106
51374200570,gaf,273,17
51374204470,gbc,82,182
51374205192,gae,162,174
51374208867,bcc,181,210
51374210214,cdg,246,119
51374217971,gfa,12,235
51374243609,fgf,178,98
51374255975,bdd,172,170
51374293415,ada,253,50
51374293582,agg,278,52
51374298428,dfg,46,154
51374346494,caf,175,136
51374382104,cgc,245,18
51374395825,gfa,103,263
51374420563,cab,297,199
51374428928,edd,65,165
51374454433,abb,259,233
51374463653,bce,292,420
51374489492,faa,233,52
51374502145,aag,127,22
51374514254,fcf,263,88
51374525966,gce,118,69
51374549152,fbf,186,201
51374558020,fcg,95,164
51374564515,gfd,136,116
51374568294,dda,295,6
51374589182,cfb,15,22
51374604491,cdf,168,189
51374613509,cbg,107,117
51374614980,efd,5,35
51374628312,cac,95,136
51374632345,dbe,23,104
51374663325,ebc,139,390
51374675981,daa,242,69
51374711212,fad,276,5
51374712614,cce,30,228
51374716542,efc,136,74
51374718779,bge,186,102
51374730810,eea,101,120
51374753836,fcb,287,20
51374756213,ffe,110,44
51374768616,beb,36,80
51374768631,fbg,85,304
51374775304,ffd,275,315
51374776557,bcg,66,86
51374778436,aeb,126,90
51374781353,cbd,243,173
51374798624,fdc,72,139
51374802973,eac,174,222
51374812593,fbd,269,142
51374831407,dad,295,159
51374831687,dgg,144,62
51374835461,dfd,69,114
51374871759,aga,288,246
51374878552,gfa,34,263
51374896147,bee,135,33
51374930205,bba,266,21
51374933305,fca,98,185
51374941862,fec,192,105
51374943968,egc,103,134
51374958076,aae,66,273
51374959883,gdd,116,107
51374970324,bgb,256,52
51374977733,afc,30,115
51374978089,ecc,280,60
51375029305,cbc,280,186
51375045803,eff,105,74
51375049838,bba,88,21
51375066495,aac,271,162
51375089884,dac,181,103
51375111465,cee,194,207
51375130149,bea,32,75
51375160997,egf,219,226
51375167512,aad,201,236
51375177573,bed,171,147
51375227884,dgg,250,54
51375231917,bae,155,300
51375233882,bbc,279,52
51375239290,bge,214,96
51375246510,acg,69,7
51375254767,ccc,173,173
51375273747,fab,117,549
51375277371,eec,51,112
51375289969,fbb,11,23
51375308149,fba,111,135
51375343034,edc,220,219
51375345209,ece,180,156
51375347980,dda,48,6
51375349954,ddc,262,191
51375387137,cgf,275,135
51375397235,dgf,169,174
51375403602,ggb,197,127
51375451005,gbg,101,80
51375464692,cbd,10,204
51375477354,ced,79,95
51375502877,cag,260,25
51375504154,bef,101,129
51375514417,efe,68,5
51375514798,dbd,206,204
51375545189,gfb,68,540
51375554167,cec,249,71
51375581183,dgc,73,95
51375603963,ggb,168,135
51375605463,fcd,280,239
51375621184,bda,79,25
51375650000,dbf,58,87
51375654310,gba,271,111
51375665688,ded,7,128
51375668965,ecb,35,27
51375679853,fef,150,132
51375695876,dce,202,136
51375731261,bfa,53,216
51375740701,bgf,6,48
51375749381,bag,87,110
51375753821,afa,84,150
51375784660,ggg,255,23
51375787571,dad,52,182
51375798238,bfe,267,217
51375812866,ccb,105,114
51375813811,bbg,165,102
51375819886,gag,187,228
51375828354,bdf,214,56
51375844041,gcg,43,205
51375847744,bac,142,100
51375851600,abc,110,62
51375861081,cfg,48,58
51375862467,bgb,126,49
51375894008,cgg,268,178
51375937347,bca,39,123
51375939579,def,3,57
51375955871,fed,136,57
51375971048,cfa,48,259
51375975363,acc,268,102
51375977809,bgg,190,133
51375999268,abg,243,39
51376003467,bad,167,37
51376004255,faf,56,276
51376020723,ebb,124,287
51376049994,edg,45,262
51376056601,cea,162,77
51376063178,cae,232,5
51376093817,acf,129,23
51376108197,aee,212,104
51376115890,aga,211,258
51376120591,ecd,124,75
51376141617,fec,291,90
51376152577,gga,16,398
51376153619,feg,148,182
51376196535,dde,196,39
51376204236,eda,175,223
51376235543,adf,188,7
51376251858,ade,85,173
51376269051,ddf,63,55
51376272920,ceb,133,118
51376273168,ddb,130,188
51376277936,gcf,273,16
51376289115,aff,147,112
51376302907,dcb,228,76
51376319873,bcb,222,87
51376353855,dbf,97,96
51376353872,bbd,182,171
51376356476,aed,240,180
51376378992,dbg,51,147
51376388989,fgd,209,263
51376414844,gcd,282,60
51376428705,ccg,234,230
51376430463,cfc,192,75
51376447990,fcf,271,93
51376448410,ffg,247,107
51376459668,dcd,113,100
51376468877,aaf,20,197
51376474335,geg,252,29
51376492239,dfa,232,54
51376512301,abd,9,73
51376533178,abb,41,246
51376579140,dba,25,29
51376580335,fda,11,72
51376588552,ebd,95,44
51376600656,efa,297,5
51376622036,cfc,134,62
51376640150,dgd,159,160
51376640608,ace,98,259
51376640829,eda,245,207
51376653154,cdc,32,36
51376660258,cfb,296,25
51376677850,aab,46,343
51376684064,fdd,84,157
51376692113,dbe,258,118
51376700696,aea,8,101
51376724348,eba,263,55
51376727490,ecg,51,64
51376736951,dff,238,118
51376741878,bad,195,36
51376750069,cge,31,138
51376754087,fda,214,82
51376771584,fdg,229,149
51376771771,bdg,123,105
51376781064,bab,44,75
51376793169,abf,91,48
51376794112,bbg,101,93
51376796513,egf,187,257
51376806443,ddg,242,152
51376848112,ced,94,103
51376852954,fab,147,488
51376862872,bdf,234,56
51376900118,dgc,293,106
51376944669,aca,188,105
51376962863,cde,292,97
51376979774,fcb,165,21
51376980028,cdg,258,124
51376985500,fae,163,314
51377016162,gfc,175,53
51377017473,dff,105,121
51377033729,gbc,13,147
51377046206,fag,209,30
51377114353,deg,139,88
51377155239,ebf,58,5
51377172281,ffa,148,5
51377195922,fge,131,162
51377222998,acc,17,120
51377247856,ged,34,6
51377248706,gde,61,86
51377252135,dbb,23,116
51377264976,bbg,91,76
51377270375,eae,54,213
51377273739,edf,155,283
51377289622,fcc,107,147
51377312596,dfc,174,256
51377320503,daa,161,80
51377323102,egg,238,215
51377328706,cgc,122,16
51377353604,afb,278,36
51377373122,aaa,107,171
51377376338,ddd,66,137
51377387983,eag,46,226
51377413914,gfg,62,47
51377415868,afe,53,175
51377425512,fdf,294,249
51377495644,aae,77,322
51377511065,efd,84,41
51377529919,bbe,269,243
51377540635,egc,250,108
51377558066,ega,237,31
51377573146,dca,99,200
51377606207,baa,284,52
51377665677,dcb,24,63
51377679612,abb,39,199
51377683787,aec,86,99
51377689256,cbf,266,78
51377704699,ede,163,32
51377717191,bga,25,56
51377728695,bfd,248,53
51377734392,add,93,429
51377751742,bcb,244,72
51377765552,eef,203,86
51377769610,daf,59,196
51377775645,aeg,146,37
51377776510,ceb,200,99
51377782238,gdb,135,35
51377833906,bdf,269,63
51377843459,gae,251,149
51377870784,fde,64,23
51377880399,age,48,38
51377885636,bfb,295,60
51377925606,gac,41,241
51377927025,ffb,59,5
51377928908,adb,68,182
51377933173,dea,12,5
51377943413,gdc,6,7
51377945483,eab,276,116
51377963815,ega,47,32
51377992174,eaa,181,158
51377993456,eea,133,106
51378010528,ecd,287,81
51378087786,fgb,4,5
51378090841,edf,247,254
51378120278,dca,275,168
51378132426,gfb,295,540
51378133326,bbf,272,248
51378138946,bfc,21,15
51378157356,fag,235,26
51378196393,aba,235,57
51378196558,cga,178,71
51378205239,dab,19,191
51378209169,eeb,38,25
51378210033,fga,299,199
51378217238,dfa,176,52
51378222632,geg,100,24
51378232047,gad,229,396
51378234846,aab,63,305
51378251964,ecc,98,66
51378257666,adc,281,184
51378261098,efb,160,130
51378278730,dfb,189,117
51378280081,dbg,65,149
51378282904,bgd,245,98
51378283878,cac,199,161
51378285540,ebd,231,41
51378289625,egf,223,210
51378294560,bba,213,18
51378296331,acf,186,21
51378299370,ecf,6,233
51378355466,gge,274,303
51378368965,fac,231,33
51378393398,aad,258,266
51378395452,bdd,241,180
51378420472,cce,298,205
51378434925,fbc,155,173
51378436174,gcf,298,14
51378441228,ebb,53,312
51378470359,dcf,153,111
51378483350,gbb,298,220
51378487627,bbb,200,82
51378499924,bgc,29,136
51378510734,efg,99,218
